ticker,company,aliases,country,sector,idx_code,idx_board,listed_shares,listing_date_raw
AREA.JK,Dunia Virtual Online Tbk.,AREA;AREA.JK;Dunia Virtual Online Tbk.;Dunia Virtual Online,Indonesia,,AREA,Pengembangan,2539601000,01 Apr 2024
MHKI.JK,Multi Hanna Kreasindo Tbk.,MHKI;MHKI.JK;Multi Hanna Kreasindo Tbk.;Multi Hanna Kreasindo,Indonesia,,MHKI,Pengembangan,3750000000,16 Apr 2024
ATLA.JK,Atlantis Subsea Indonesia Tbk.,ATLA;ATLA.JK;Atlantis Subsea Indonesia Tbk.;Atlantis Subsea Indonesia,Indonesia,,ATLA,Pengembangan,6199577693,16 Apr 2024
DATA.JK,Remala Abadi Tbk.,DATA;DATA.JK;Remala Abadi Tbk.;Remala Abadi,Indonesia,,DATA,Pengembangan,1375000000,07 Mei 2024
SOLA.JK,Xolare RCR Energy Tbk.,SOLA;SOLA.JK;Xolare RCR Energy Tbk.;Xolare RCR Energy,Indonesia,,SOLA,Pengembangan,3287375000,08 Mei 2024
BATR.JK,Benteng Api Technic Tbk.,BATR;BATR.JK;Benteng Api Technic Tbk.;Benteng Api Technic,Indonesia,,BATR,Pengembangan,3025037353,10 Jun 2024
SPRE.JK,Soraya Berjaya Indonesia Tbk.,SPRE;SPRE.JK;Soraya Berjaya Indonesia Tbk.;Soraya Berjaya Indonesia,Indonesia,,SPRE,Akselerasi,800000000,03 Jul 2024
PART.JK,Cipta Perdana Lancar Tbk.,PART;PART.JK;Cipta Perdana Lancar Tbk.;Cipta Perdana Lancar,Indonesia,,PART,Pengembangan,2815145086,05 Jul 2024
GOLF.JK,Intra Golflink Resorts Tbk.,GOLF;GOLF.JK;Intra Golflink Resorts Tbk.;Intra Golflink Resorts,Indonesia,,GOLF,Utama,19486760000,08 Jul 2024
ISEA.JK,Indo American Seafoods Tbk.,ISEA;ISEA.JK;Indo American Seafoods Tbk.;Indo American Seafoods,Indonesia,,ISEA,Pengembangan,1390013370,08 Jul 2024
BLES.JK,Superior Prima Sukses Tbk.,BLES;BLES.JK;Superior Prima Sukses Tbk.;Superior Prima Sukses,Indonesia,,BLES,Pengembangan,8890206400,08 Jul 2024
GUNA.JK,Gunanusa Eramandiri Tbk.,GUNA;GUNA.JK;Gunanusa Eramandiri Tbk.;Gunanusa Eramandiri,Indonesia,,GUNA,Pengembangan,2500000000,09 Jul 2024
LABS.JK,UBC Medical Indonesia Tbk.,LABS;LABS.JK;UBC Medical Indonesia Tbk.;UBC Medical Indonesia,Indonesia,,LABS,Pengembangan,3950000000,10 Jul 2024
DOSS.JK,Global Sukses Digital Tbk.,DOSS;DOSS.JK;Global Sukses Digital Tbk.;Global Sukses Digital,Indonesia,,DOSS,Pengembangan,1725000000,07 Agt 2024
NEST.JK,Esta Indonesia Tbk.,NEST;NEST.JK;Esta Indonesia Tbk.;Esta Indonesia,Indonesia,,NEST,Pengembangan,4112500000,08 Agt 2024
PTMR.JK,Master Print Tbk.,PTMR;PTMR.JK;Master Print Tbk.;Master Print,Indonesia,,PTMR,Pemantauan Khusus,1907000000,08 Okt 2024
VERN.JK,Verona Indah Pictures Tbk.,VERN;VERN.JK;Verona Indah Pictures Tbk.;Verona Indah Pictures,Indonesia,,VERN,Pengembangan,4765648183,08 Okt 2024
DAAZ.JK,Daaz Bara Lestari Tbk.,DAAZ;DAAZ.JK;Daaz Bara Lestari Tbk.;Daaz Bara Lestari,Indonesia,,DAAZ,Utama,1997000000,11 Nov 2024
BOAT.JK,Newport Marine Services Tbk.,BOAT;BOAT.JK;Newport Marine Services Tbk.;Newport Marine Services,Indonesia,,BOAT,Pengembangan,3501680000,12 Nov 2024
NAIK.JK,Adiwarna Anugerah Abadi Tbk.,NAIK;NAIK.JK;Adiwarna Anugerah Abadi Tbk.;Adiwarna Anugerah Abadi,Indonesia,,NAIK,Pengembangan,3329422047,13 Nov 2024
AADI.JK,Adaro Andalan Indonesia Tbk.,AADI;AADI.JK;Adaro Andalan Indonesia Tbk.;Adaro Andalan Indonesia,Indonesia,,AADI,Utama,7786891760,05 Des 2024
MDIY.JK,Daya Intiguna Yasa Tbk.,MDIY;MDIY.JK;Daya Intiguna Yasa Tbk.;Daya Intiguna Yasa,Indonesia,,MDIY,Utama,25190392000,19 Des 2024
KSIX.JK,Kentanix Supra International T,KSIX;KSIX.JK;Kentanix Supra International T,Indonesia,,KSIX,Pengembangan,2137831800,08 Jan 2025
RATU.JK,Raharja Energi Cepu Tbk.,RATU;RATU.JK;Raharja Energi Cepu Tbk.;Raharja Energi Cepu,Indonesia,,RATU,Pengembangan,2715053800,08 Jan 2025
YOII.JK,Asuransi Digital Bersama Tbk.,YOII;YOII.JK;Asuransi Digital Bersama Tbk.;Asuransi Digital Bersama,Indonesia,,YOII,Pengembangan,3424687500,08 Jan 2025
HGII.JK,Hero Global Investment Tbk.,HGII;HGII.JK;Hero Global Investment Tbk.;Hero Global Investment,Indonesia,,HGII,Pengembangan,6500000000,09 Jan 2025
BRRC.JK,Raja Roti Cemerlang Tbk.,BRRC;BRRC.JK;Raja Roti Cemerlang Tbk.;Raja Roti Cemerlang,Indonesia,,BRRC,Pengembangan,994603036,09 Jan 2025
DGWG.JK,Delta Giri Wacana Tbk.,DGWG;DGWG.JK;Delta Giri Wacana Tbk.;Delta Giri Wacana,Indonesia,,DGWG,Utama,5882353000,13 Jan 2025
CBDK.JK,Bangun Kosambi Sukses Tbk.,CBDK;CBDK.JK;Bangun Kosambi Sukses Tbk.;Bangun Kosambi Sukses,Indonesia,,CBDK,Utama,5668944500,13 Jan 2025
OBAT.JK,Brigit Biofarmaka Teknologi Tb,OBAT;OBAT.JK;Brigit Biofarmaka Teknologi Tb,Indonesia,,OBAT,Pengembangan,680376575,13 Jan 2025
MINE.JK,Sinar Terang Mandiri Tbk.,MINE;MINE.JK;Sinar Terang Mandiri Tbk.;Sinar Terang Mandiri,Indonesia,,MINE,Pengembangan,4084435300,10 Mar 2025
ASPR.JK,Asia Pramulia Tbk.,ASPR;ASPR.JK;Asia Pramulia Tbk.;Asia Pramulia,Indonesia,,ASPR,Pengembangan,2712000000,08 Jul 2025
PSAT.JK,Pancaran Samudera Transport Tb,PSAT;PSAT.JK;Pancaran Samudera Transport Tb,Indonesia,,PSAT,Pengembangan,1482353000,08 Jul 2025
COIN.JK,Indokripto Koin Semesta Tbk.,COIN;COIN.JK;Indokripto Koin Semesta Tbk.;Indokripto Koin Semesta,Indonesia,,COIN,Pengembangan,14705882400,09 Jul 2025
CDIA.JK,Chandra Daya Investasi Tbk.,CDIA;CDIA.JK;Chandra Daya Investasi Tbk.;Chandra Daya Investasi,Indonesia,,CDIA,Pengembangan,124829374700,09 Jul 2025
BLOG.JK,Trimitra Trans Persada Tbk.,BLOG;BLOG.JK;Trimitra Trans Persada Tbk.;Trimitra Trans Persada,Indonesia,,BLOG,Utama,3379487200,10 Jul 2025
MERI.JK,Merry Riana Edukasi Tbk.,MERI;MERI.JK;Merry Riana Edukasi Tbk.;Merry Riana Edukasi,Indonesia,,MERI,Pengembangan,1035132500,10 Jul 2025
KAQI.JK,Jantra Grupo Indonesia Tbk.,KAQI;KAQI.JK;Jantra Grupo Indonesia Tbk.;Jantra Grupo Indonesia,Indonesia,,KAQI,Pengembangan,2075800000,10 Mar 2025
YUPI.JK,Yupi Indo Jelly Gum Tbk.,YUPI;YUPI.JK;Yupi Indo Jelly Gum Tbk.;Yupi Indo Jelly Gum,Indonesia,,YUPI,Utama,8544488700,25 Mar 2025
FORE.JK,Fore Kopi Indonesia Tbk.,FORE;FORE.JK;Fore Kopi Indonesia Tbk.;Fore Kopi Indonesia,Indonesia,,FORE,Pengembangan,8918359270,14 Apr 2025
MDLA.JK,Medela Potentia Tbk.,MDLA;MDLA.JK;Medela Potentia Tbk.;Medela Potentia,Indonesia,,MDLA,Utama,14012825000,15 Apr 2025
DKHH.JK,Cipta Sarana Medika Tbk.,DKHH;DKHH.JK;Cipta Sarana Medika Tbk.;Cipta Sarana Medika,Indonesia,,DKHH,Pengembangan,2550312624,08 Mei 2025
AYLS.JK,Arkayana Lestari Grup Tbk.,AYLS;AYLS.JK;Arkayana Lestari Grup Tbk.;Arkayana Lestari Grup,Indonesia,,AYLS,Pengembangan,853423236,12 Feb 2020
DADA.JK,Diamond Citra Propertindo Tbk.,DADA;DADA.JK;Diamond Citra Propertindo Tbk.;Diamond Citra Propertindo,Indonesia,,DADA,Pengembangan,7431530800,14 Feb 2020
ASPI.JK,Andalan Sakti Primaindo Tbk.,ASPI;ASPI.JK;Andalan Sakti Primaindo Tbk.;Andalan Sakti Primaindo,Indonesia,,ASPI,Pengembangan,681823317,17 Feb 2020
ESTA.JK,Esta Multi Usaha Tbk.,ESTA;ESTA.JK;Esta Multi Usaha Tbk.;Esta Multi Usaha,Indonesia,,ESTA,Pengembangan,2425354179,09 Mar 2020
BESS.JK,Batulicin Nusantara Maritim Tb,BESS;BESS.JK;Batulicin Nusantara Maritim Tb,Indonesia,,BESS,Pengembangan,3440455528,09 Mar 2020
AMAN.JK,Makmur Berkah Amanda Tbk.,AMAN;AMAN.JK;Makmur Berkah Amanda Tbk.;Makmur Berkah Amanda,Indonesia,,AMAN,Pengembangan,3873500000,13 Mar 2020
CARE.JK,Metro Healthcare Indonesia Tbk,CARE;CARE.JK;Metro Healthcare Indonesia Tbk;Metro Healthcare Indonesia,Indonesia,,CARE,Pengembangan,33250000000,13 Mar 2020
PIPA.JK,Multi Makmur Lemindo Tbk.,PIPA;PIPA.JK;Multi Makmur Lemindo Tbk.;Multi Makmur Lemindo,Indonesia,,PIPA,Pengembangan,3426097190,10 Apr 2023
NCKL.JK,Trimegah Bangun Persada Tbk.,NCKL;NCKL.JK;Trimegah Bangun Persada Tbk.;Trimegah Bangun Persada,Indonesia,,NCKL,Pengembangan,63098600000,12 Apr 2023
MENN.JK,Menn Teknologi Indonesia Tbk.,MENN;MENN.JK;Menn Teknologi Indonesia Tbk.;Menn Teknologi Indonesia,Indonesia,,MENN,Pemantauan Khusus,1434052006,18 Apr 2023
AWAN.JK,Era Digital Media Tbk.,AWAN;AWAN.JK;Era Digital Media Tbk.;Era Digital Media,Indonesia,,AWAN,Pengembangan,3435000000,18 Apr 2023
MBMA.JK,Merdeka Battery Materials Tbk.,MBMA;MBMA.JK;Merdeka Battery Materials Tbk.;Merdeka Battery Materials,Indonesia,,MBMA,Utama,107995419900,18 Apr 2023
RAAM.JK,Tripar Multivision Plus Tbk.,RAAM;RAAM.JK;Tripar Multivision Plus Tbk.;Tripar Multivision Plus,Indonesia,,RAAM,Utama,6813620000,08 Mei 2023
DOOH.JK,Era Media Sejahtera Tbk.,DOOH;DOOH.JK;Era Media Sejahtera Tbk.;Era Media Sejahtera,Indonesia,,DOOH,Pengembangan,7738891036,08 Mei 2023
CGAS.JK,Citra Nusantara Gemilang Tbk.,CGAS;CGAS.JK;Citra Nusantara Gemilang Tbk.;Citra Nusantara Gemilang,Indonesia,,CGAS,Pengembangan,1771499039,08 Jan 2024
NICE.JK,Adhi Kartiko Pratama Tbk.,NICE;NICE.JK;Adhi Kartiko Pratama Tbk.;Adhi Kartiko Pratama,Indonesia,,NICE,Pengembangan,6082020000,09 Jan 2024
MSJA.JK,Multi Spunindo Jaya Tbk.,MSJA;MSJA.JK;Multi Spunindo Jaya Tbk.;Multi Spunindo Jaya,Indonesia,,MSJA,Pengembangan,5882352900,10 Jan 2024
SMLE.JK,Sinergi Multi Lestarindo Tbk.,SMLE;SMLE.JK;Sinergi Multi Lestarindo Tbk.;Sinergi Multi Lestarindo,Indonesia,,SMLE,Pengembangan,2328153048,10 Jan 2024
ACRO.JK,Samcro Hyosung Adilestari Tbk.,ACRO;ACRO.JK;Samcro Hyosung Adilestari Tbk.;Samcro Hyosung Adilestari,Indonesia,,ACRO,Pengembangan,3469345537,11 Jan 2024
MANG.JK,Manggung Polahraya Tbk.,MANG;MANG.JK;Manggung Polahraya Tbk.;Manggung Polahraya,Indonesia,,MANG,Akselerasi,3812603512,11 Jan 2024
WIFI.JK,Solusi Sinergi Digital Tbk.,WIFI;WIFI.JK;Solusi Sinergi Digital Tbk.;Solusi Sinergi Digital,Indonesia,,WIFI,Pengembangan,5308549015,30 Des 2020
FAPA.JK,FAP Agri Tbk.,FAPA;FAPA.JK;FAP Agri Tbk.;FAP Agri,Indonesia,,FAPA,Pengembangan,3629411800,04 Jan 2021
DCII.JK,DCI Indonesia Tbk.,DCII;DCII.JK;DCI Indonesia Tbk.;DCI Indonesia,Indonesia,,DCII,Pengembangan,2383745900,06 Jan 2021
KETR.JK,Ketrosden Triasmitra Tbk.,KETR;KETR.JK;Ketrosden Triasmitra Tbk.;Ketrosden Triasmitra,Indonesia,,KETR,Pengembangan,2841262838,11 Jan 2021
DGNS.JK,Diagnos Laboratorium Utama Tbk,DGNS;DGNS.JK;Diagnos Laboratorium Utama Tbk;Diagnos Laboratorium Utama,Indonesia,,DGNS,Pengembangan,1375000000,15 Jan 2021
UFOE.JK,Damai Sejahtera Abadi Tbk.,UFOE;UFOE.JK;Damai Sejahtera Abadi Tbk.;Damai Sejahtera Abadi,Indonesia,,UFOE,Pengembangan,2898261693,01 Feb 2021
CHEK.JK,Diastika Biotekindo Tbk.,CHEK;CHEK.JK;Diastika Biotekindo Tbk.;Diastika Biotekindo,Indonesia,,CHEK,Pengembangan,4113331485,10 Jul 2025
PMUI.JK,Prima Multi Usaha Indonesia Tb,PMUI;PMUI.JK;Prima Multi Usaha Indonesia Tb,Indonesia,,PMUI,Pengembangan,5800000000,10 Jul 2025
EMAS.JK,Merdeka Gold Resources Tbk.,EMAS;EMAS.JK;Merdeka Gold Resources Tbk.;Merdeka Gold Resources,Indonesia,,EMAS,Pengembangan,14731366060,23 Sep 2025
PJHB.JK,Pelayaran Jaya Hidup Baru Tbk.,PJHB;PJHB.JK;Pelayaran Jaya Hidup Baru Tbk.;Pelayaran Jaya Hidup Baru,Indonesia,,PJHB,Pengembangan,1920237009,06 Nov 2025
RLCO.JK,Abadi Lestari Indonesia Tbk.,RLCO;RLCO.JK;Abadi Lestari Indonesia Tbk.;Abadi Lestari Indonesia,Indonesia,,RLCO,Pengembangan,3125000000,08 Des 2025
SUPA.JK,Super Bank Indonesia Tbk.,SUPA;SUPA.JK;Super Bank Indonesia Tbk.;Super Bank Indonesia,Indonesia,,SUPA,Pengembangan,33558047450,17 Des 2025
WBSA.JK,BSA Logistics Indonesia Tbk.,WBSA;WBSA.JK;BSA Logistics Indonesia Tbk.;BSA Logistics Indonesia,Indonesia,,WBSA,Pengembangan,8675000000,10 Apr 2026
ADMF.JK,Adira Dinamika Multi Finance T,ADMF;ADMF.JK;Adira Dinamika Multi Finance T,Indonesia,,ADMF,Pengembangan,1235803109,31 Mar 2004
ADMG.JK,Polychem Indonesia Tbk,ADMG;ADMG.JK;Polychem Indonesia Tbk;Polychem Indonesia,Indonesia,,ADMG,Pengembangan,3889179559,20 Okt 1993
ADRO.JK,Alamtri Resources Indonesia Tb,ADRO;ADRO.JK;Alamtri Resources Indonesia Tb,Indonesia,,ADRO,Utama,29389689400,16 Jul 2008
AGII.JK,Samator Indo Gas Tbk.,AGII;AGII.JK;Samator Indo Gas Tbk.;Samator Indo Gas,Indonesia,,AGII,Pengembangan,3066660000,28 Sep 2016
AGRO.JK,Bank Raya Indonesia Tbk.,AGRO;AGRO.JK;Bank Raya Indonesia Tbk.;Bank Raya Indonesia,Indonesia,,AGRO,Utama,24493093216,08 Agt 2003
AGRS.JK,Bank IBK Indonesia Tbk.,AGRS;AGRS.JK;Bank IBK Indonesia Tbk.;Bank IBK Indonesia,Indonesia,,AGRS,Pengembangan,47367057874,22 Des 2014
AHAP.JK,Asuransi Harta Aman Pratama Tb,AHAP;AHAP.JK;Asuransi Harta Aman Pratama Tb,Indonesia,,AHAP,Pengembangan,4900000000,14 Sep 1990
AIMS.JK,Artha Mahiya Investama Tbk.,AIMS;AIMS.JK;Artha Mahiya Investama Tbk.;Artha Mahiya Investama,Indonesia,,AIMS,Pengembangan,220000000,20 Jul 2001
PNSE.JK,Pudjiadi & Sons Tbk.,PNSE;PNSE.JK;Pudjiadi & Sons Tbk.;Pudjiadi & Sons,Indonesia,,PNSE,Pengembangan,797813496,01 Mei 1990
POLY.JK,Asia Pacific Fibers Tbk,POLY;POLY.JK;Asia Pacific Fibers Tbk;Asia Pacific Fibers,Indonesia,,POLY,Pemantauan Khusus,2495753334,12 Mar 1991
POOL.JK,Pool Advista Indonesia Tbk.,POOL;POOL.JK;Pool Advista Indonesia Tbk.;Pool Advista Indonesia,Indonesia,,POOL,Pemantauan Khusus,2341366264,20 Mei 1991
PPRO.JK,PP Properti Tbk.,PPRO;PPRO.JK;PP Properti Tbk.;PP Properti,Indonesia,,PPRO,Pemantauan Khusus,61675671883,19 Mei 2015
